file_id	md5	size	urls	sample_id
cad5930efe6763b64b3ccf1cd6176a74	2e13f8fe2863a8d044f61ea12c6b4373	2732032	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM5MD7O_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c7a6cc3
7cfd74d6803ea319683df75644638025	4700157da0c508a8f5be505569cd1fb1	44320228	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSMB4LXY_genefamilies_relab.biom	7cfd74d6803ea319683df75644635b48
cad5930efe6763b64b3ccf1cd6566758	eb6bc96c554b43de35c229a0357d1d7a	8037331	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/MSMB4LXY_ecs_relab.biom	7cfd74d6803ea319683df75644635b48
cad5930efe6763b64b3ccf1cd6566c11	2dd8610cbb9c21923d6a25b3946877bf	710206	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/MSMB4LXY_pathabundance_relab.biom	7cfd74d6803ea319683df75644635b48
7cfd74d6803ea319683df7564463867a	02f47570815775f9eab97ae05ca118af	1461589	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSMB4LXY_ecs_relab.biom	7cfd74d6803ea319683df75644635b48
cad5930efe6763b64b3ccf1cd65666d8	fdde765b78519eb178dc268c1fbcc566	10124594	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/MSMB4LXY_genefamilies_relab.biom	7cfd74d6803ea319683df75644635b48
7cfd74d6803ea319683df75644639442	a55ba12dfcbe37edb0f1cffb1cd7b25a	198905	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSMB4LXY_pathabundance_relab.biom	7cfd74d6803ea319683df75644635b48
7cfd74d6803ea319683df756446396ee	fa77a4a6f29a58221f3b0e704fb6b326	33019	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/MSMB4LXY_taxonomic_profile.biom	7cfd74d6803ea319683df75644635b48
1419f08f554e0c93f3b62fe90c1ce2da	638d356ff06f6a26b39cb884f40e418f	83557	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM79HQ9_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c1cb2c1
1419f08f554e0c93f3b62fe90c1ccecb	9039129ac1382da522f141c497b01649	17282613	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM79HQ9_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c1cb2c1
1419f08f554e0c93f3b62fe90c1cdc7c	bf66d65decccc29340d40b26e4fe8dd3	625628	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM79HQ9_ecs_relab.biom	1419f08f554e0c93f3b62fe90c1cb2c1
1419f08f554e0c93f3b62fe90c1ce83a	e9ab7d3f673425bef49b05f0cb5ebc3a	20277	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HQ9_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c1cb2c1
1419f08f554e0c93f3b62fe90c93e922	cceed28edef8ed5b772fd5815619422f	22567759	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYZ7_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c93c272
cad5930efe6763b64b3ccf1cd61eba2f	47d68b63f0ef0b12c7b3b8c9d508bd8f	5359347	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7CYZ7_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c93c272
1419f08f554e0c93f3b62fe90c93f692	02d34a9fd7eaeb9e905313672c6243f6	1039430	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYZ7_ecs_relab.biom	1419f08f554e0c93f3b62fe90c93c272
cad5930efe6763b64b3ccf1cd61ec11a	bd9807baa4cb2b231646c35d3881c09d	705526	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7CYZ7_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c93c272
1419f08f554e0c93f3b62fe90c93fd66	743ca0a8f3be5aa695d2d78ecd98cf6d	179077	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYZ7_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c93c272
1419f08f554e0c93f3b62fe90c94008e	1f89039ac8fb8d0224856ce960adbe44	32953	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYZ7_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c93c272
cad5930efe6763b64b3ccf1cd61ebb14	3d0051e8f0b8ee3abfd63e590870e8c3	7962084	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7CYZ7_ecs_relab.biom	1419f08f554e0c93f3b62fe90c93c272
cad5930efe6763b64b3ccf1cd65a900e	84f1b790270a34a59c01141ac20a17b8	713295	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/PSM7J1CU_pathabundance_relab.biom	7cfd74d6803ea319683df7564470216b
7cfd74d6803ea319683df75644704da8	acc8634b4fde1e1cb9aa5efe1460c13c	23384829	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM7J1CU_genefamilies_relab.biom	7cfd74d6803ea319683df7564470216b
cad5930efe6763b64b3ccf1cd65a8252	840665c18c4fc9fd9d0dae67723045ef	8032882	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/PSM7J1CU_ecs_relab.biom	7cfd74d6803ea319683df7564470216b
7cfd74d6803ea319683df75644705f14	d7719c9bc216ca60b44e44a29476caf4	144417	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM7J1CU_pathabundance_relab.biom	7cfd74d6803ea319683df7564470216b
7cfd74d6803ea319683df75644705a74	f627a67f9d6f86fd37870c6626004df9	933368	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM7J1CU_ecs_relab.biom	7cfd74d6803ea319683df7564470216b
cad5930efe6763b64b3ccf1cd65a735b	ae091c2e5ca62880bfbba06fea49f05d	11571363	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/PSM7J1CU_genefamilies_relab.biom	7cfd74d6803ea319683df7564470216b
7cfd74d6803ea319683df7564470688d	f8aa7f7cc5f4f50815bdbab0effdbac2	25510	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1CU_taxonomic_profile.biom	7cfd74d6803ea319683df7564470216b
cad5930efe6763b64b3ccf1cd60c153f	88245d383ee4100d20290bc837738a65	10023221	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KONK_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c47459c
cad5930efe6763b64b3ccf1cd60c1d5f	dcddbcf716a6bf0e7bc28dedae6a359e	8033932	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KONK_ecs_relab.biom	1419f08f554e0c93f3b62fe90c47459c
1419f08f554e0c93f3b62fe90c476792	0be700190d937f83aad79c8d8429ba8a	28452687	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KONK_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c47459c
1419f08f554e0c93f3b62fe90c477071	6487c6e34a6f57067190139700f62cca	1270061	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KONK_ecs_relab.biom	1419f08f554e0c93f3b62fe90c47459c
1419f08f554e0c93f3b62fe90c478429	c4c1be9aa8f784fdef569ba3c751420f	30913	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KONK_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c47459c
1419f08f554e0c93f3b62fe90c47747e	f8e21b966383b637fecffa43ae6091a8	169873	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KONK_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c47459c
cad5930efe6763b64b3ccf1cd60c24a8	b2c15de8031b78c730b9856e5b5a0cf8	708759	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KONK_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c47459c
1419f08f554e0c93f3b62fe90c824dca	e6638e7f5a210464a2cb8915749d2db1	27159	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYXQ_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c8218ac
1419f08f554e0c93f3b62fe90c8245e8	963fe5782331e5c9a02caf74cc5f1f77	132534	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYXQ_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c8218ac
1419f08f554e0c93f3b62fe90c8236f1	4c8be030fa1b92c30db33f148d0a58b4	21164607	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYXQ_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c8218ac
1419f08f554e0c93f3b62fe90c823a57	58460fc53a345e8d8dc198d9652a68d0	1030416	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CYXQ_ecs_relab.biom	1419f08f554e0c93f3b62fe90c8218ac
cad5930efe6763b64b3ccf1cd62df841	c36ab674e3353d5332bcc955d0384016	7982516	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7J4OE_ecs_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
1419f08f554e0c93f3b62fe90ccf9719	fd8f12ade0e080b2e19c2942f03f8acd	191823	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7J4OE_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
1419f08f554e0c93f3b62fe90ccf7d00	ba676e4d48a44723f8ea70b58002af99	33864676	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7J4OE_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
1419f08f554e0c93f3b62fe90ccf9d02	f8a9322ec52690c4c80eb11e9bae0f43	34210	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4OE_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90ccf54f8
1419f08f554e0c93f3b62fe90ccf8ca8	4010d96da6778fad6ec9acc5c97cef96	1370446	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7J4OE_ecs_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
cad5930efe6763b64b3ccf1cd62df162	dc2b4bb92b696ff7ed5e0dc84f9fef57	6970223	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7J4OE_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
cad5930efe6763b64b3ccf1cd62e070d	41e842ef4bf7cfb7a276835fb3607b86	704172	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/HSM7J4OE_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90ccf54f8
1419f08f554e0c93f3b62fe90c34fc77	a71889e67b280ad348f9db74bb1a1eaf	1141451	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM67UB1_ecs_relab.biom	1419f08f554e0c93f3b62fe90c34d4e4
1419f08f554e0c93f3b62fe90c351017	3455aedd29d76d45d9956d55e942d8b4	31569	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UB1_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c34d4e4
1419f08f554e0c93f3b62fe90c350b44	947506e642a58a02738ac091cb95c8e5	173017	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM67UB1_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c34d4e4
1419f08f554e0c93f3b62fe90c34fa70	594f2864bae55cee6e32bacbe15a68e6	30298698	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM67UB1_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c34d4e4
cad5930efe6763b64b3ccf1cd60c7445	0cf64a40b0751953c7ed75401cd46a15	11103984	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOTK_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c483db5
cad5930efe6763b64b3ccf1cd60c810b	412cf973b0d2ca78fa79ce230e3a67ca	8039749	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOTK_ecs_relab.biom	1419f08f554e0c93f3b62fe90c483db5
1419f08f554e0c93f3b62fe90c486721	1db32cd57e074abe6beec120f4d5bc57	1398504	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOTK_ecs_relab.biom	1419f08f554e0c93f3b62fe90c483db5
1419f08f554e0c93f3b62fe90c487001	a85b4eaeee518fa107a6ae82f1319b74	170927	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOTK_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c483db5
1419f08f554e0c93f3b62fe90c4865d0	7922ba52b2d663e2bff3ffbd3dd48b72	33959648	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOTK_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c483db5
1419f08f554e0c93f3b62fe90c4871fa	1b0ffc6c489cb8c5ee0ac8e54fbf55a9	37300	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOTK_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c483db5
cad5930efe6763b64b3ccf1cd60c89bf	22aeea7916bebb34487d39d8a967027b	707566	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOTK_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c483db5
1419f08f554e0c93f3b62fe90cf892fe	5dc69ca1c711b3cebdecaf03ba04cbae	35216	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2LT_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90cf859a2
1419f08f554e0c93f3b62fe90cf87765	6b2abdca81be359c744412ab1cb1e9f7	1240944	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM6J2LT_ecs_relab.biom	1419f08f554e0c93f3b62fe90cf859a2
1419f08f554e0c93f3b62fe90cf86fa9	29960c2fd9025f8429e5db30f704b24f	37243740	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM6J2LT_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90cf859a2
1419f08f554e0c93f3b62fe90cf8852d	bfe2a5f357c951823a372a1cf8e8857e	160636	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM6J2LT_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90cf859a2
d39c1941c8f6e8b0f6ead5d7f761dee5	b412d391606418906e4b73014009be5c	621046	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHK_P_taxonomy_open_reference.biom	d39c1941c8f6e8b0f6ead5d7f76190a5
d39c1941c8f6e8b0f6ead5d7f761de30	9c93eabe615f5029001690055d0980d0	250300	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHK_P_predict_metagenomes.biom	d39c1941c8f6e8b0f6ead5d7f76190a5
d39c1941c8f6e8b0f6ead5d7f761dfe2	12cf858737368355e69994601955bed4	410240	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHK_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f76190a5
d39c1941c8f6e8b0f6ead5d7f761d9ab	2063d8b094ef8dcfceda58f7208a8201	410240	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHK_P_normalize_by_copy_number.biom	d39c1941c8f6e8b0f6ead5d7f76190a5
1419f08f554e0c93f3b62fe90c2116b9	13c0a5f5f1919e9155a2b263dc8c9e50	176251	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOJO_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
1419f08f554e0c93f3b62fe90c2120e0	de65f6b5e37218f5b657f8ff526eab7a	23530	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOJO_taxonomic_profile.biom	1419f08f554e0c93f3b62fe90c20f7cd
cad5930efe6763b64b3ccf1cd6001180	4d5b0acd03af17ce03adc5ff783f6e77	8013459	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOJO_ecs_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
1419f08f554e0c93f3b62fe90c210f56	22d05a975f96f19b44f2dd80af098391	939046	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOJO_ecs_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
cad5930efe6763b64b3ccf1cd60020be	0d42059f56bbdc7a84074efab322d0e7	717394	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOJO_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
1419f08f554e0c93f3b62fe90c210bff	c9dfcbbe9e20e3fd96d781ab7f789b55	21126754	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOJO_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
cad5930efe6763b64b3ccf1cd6000e98	f5069b8baf9a5d92ed35d0314731c777	8635077	https://downloads.hmpdacc.org/ihmp/ibd/metatranscriptome/microbiome/analysis/CSM7KOJO_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c20f7cd
1419f08f554e0c93f3b62fe90c207b24	45ae53eb30ed610849c7b5527586c719	233314	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOJE_pathabundance_relab.biom	1419f08f554e0c93f3b62fe90c203a50
1419f08f554e0c93f3b62fe90c20624c	dac68926751bbb2165e3bd500d20c5cf	28131124	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM7KOJE_genefamilies_relab.biom	1419f08f554e0c93f3b62fe90c203a50
